"We found a duplicate website, tier price, customer group and quantity: Customer Group = %customerGroup, Website ID = %websiteId, Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","تكرار في الموقع وأسعار الكميات ومجموعة العملاء: مجموعة العميل = %customerGroup، معرف الموقع =%websiteId، الكمية = %qty. معرف صف:, وحدة التخزين = %SKU، معرف الموقع: %websiteId، مجموعة من العملاء: %customerGroup، الكمية: %qty.",module,Magento_Catalog
"No such entity with Customer Group = %customerGroup. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","لا يوجد مثل هذا الكيان مع مجموعة العملاء = %customerGroup. معرف الصف: وحدة التخزين= %SKU، معرف الموقع: %websiteId، مجموعة العملاء: %customerGroup، الكمية: %qty.",module,Magento_Catalog
"This product doesn't have tier price","هذا المنتج لا يملك سعر",module,Magento_Catalog
"Product hasn't group price with such data: customerGroupId = '%1', website = %2, qty = %3","المنتج لا ينتمي لمجموعة سعرية برقم = '%1' و الموقع = %2 والكمية = %3",module,Magento_Catalog
"Invalid data provided for tier_price","بيانات غير صحيحة للسعر الأساسي",module,Magento_Catalog
"Could not save group price","تعذر حفظ مجموعة الأسعار",module,Magento_Catalog
"Please provide valid data","يرجى تقديم بيانات صحيحة",module,Magento_Catalog
"Values of following attributes are invalid: %1","قيم السمات التالية غير صحيحة: %1",module,Magento_Catalog
"We can't create writeable directory ""%1"".","لا يمكن إنشاء دليل قابل للكتابة ""%1"".",module,Magento_Catalog
"The file upload failed.","فشل في تحميل الملف.",module,Magento_Catalog
"The product has required options.","يلزم إضافة خيارات المنتج.",module,Magento_Catalog
"Something went wrong while processing the request.","حدث خطأ أثناء معالجة الطلب.",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\AbstractType","غير ممتد %1 \Magento\Catalog\Model\Product\Type\AbstractType",module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\Price","غير ممتد %1 \Magento\Catalog\Model\Product\Type\Price",module,Magento_Catalog
"Not Visible Individually","غير مرئية بشكل فردي",module,Magento_Catalog
Search,بحث,module,Magento_Catalog
"Catalog, Search","دليل المنتجات و البحث",module,Magento_Catalog
"Something went wrong while removing products from the websites.","حدث خطأ ما أثناء إزالة منتجات من المواقع.",module,Magento_Catalog
"Something went wrong while adding products to websites.","حدث خطأ أثناء إضافة المنتجات إلى مواقع ويب.",module,Magento_Catalog
"Group with id ""%1"" does not exist.","لا توجد مجموعة بالمعرف ""%1"".",module,Magento_Catalog
"Attribute group that contains system attributes can not be deleted","لا يمكن حذف مجموعة السمات التي تحتوي على سمات النظام",module,Magento_Catalog
"Collection provider is not registered","لم يتم تسجيل مزود المجموعات",module,Magento_Catalog
"Unknown link type: %1","نوع الرابط غير معروف: %1",module,Magento_Catalog
"Provided link type ""%1"" does not exist","نوع الرابط المدرج ""%1"" غير موجود",module,Magento_Catalog
"Invalid data provided for linked products","بيانات غير صحيحة للمنتجات المرتبطة",module,Magento_Catalog
"Product with SKU '%1' is not linked to product with SKU '%2'","المنتج الذي له الرمز SKU '%1' لا يرتبط بالمنتج مع SKU '%2'",module,Magento_Catalog
"Product %1 doesn't have linked %2 as %3","المنتج %1 غير مرتبط بـ %2 كـ %3",module,Magento_Catalog
"Requested product doesn't exist","المنتج المطلوب غير موجود",module,Magento_Catalog
"Requested product does not support images.","المنتج المطلوب لا يدعم الصور.",module,Magento_Catalog
"Product with SKU ""%1"" does not exist","المنتج مع معرف SKU رقم ""%1"" غير موجود",module,Magento_Catalog
"Invalid product data: %1","بيانات المنتج غير صحيحة: %1",module,Magento_Catalog
"Database deadlock found when trying to get lock","فشل في قاعدة البيانات عند محاولة الحصول على القفل",module,Magento_Catalog
"Database lock wait timeout exceeded","تجاوز وقت انتظار الحصول على قفل قاعدة البيانات",module,Magento_Catalog
"Unable to remove product %1","غير قادر على إزالة المنتج %1",module,Magento_Catalog
"There are not websites for assign to product","لا توجد مواقع ويب لتعيين للمنتج",module,Magento_Catalog
"Could not assign product ""%1"" to websites ""%2""","تعذر تعيين المنتج ""%1"" للمواقع ""%2""",module,Magento_Catalog
"Could not save product ""%1"" with websites %2","تعذر حفظ المنتج ""%1"" مع المواقع %2",module,Magento_Catalog
"We cannot determine the field name.","لا يمكن تحديد اسم الحقل.",module,Magento_Catalog
"Attribute '%1' is locked. %2","السمة '%1'مقفلة. %2",module,Magento_Catalog
"Do not change the scope. %1","لا تقم بتغيير النطاق. %1",module,Magento_Catalog
"Processor %1 doesn't implement BaseSelectProcessorInterface","المعالج %1 لا ينفذ قاعدة تحديد واجهة المعالج",module,Magento_Catalog
"A product type is not defined for the indexer.","لم يتم تعريف نوع منتج للفهرسة.",module,Magento_Catalog
"%1 doesn't extend \Magento\Catalog\Model\ResourceModel\Product\Indexer\Price\DefaultPrice","غير ممتد %1 \Magento\Catalog\Model\ResourceModel\Product\Indexer\Price\DefaultPrice",module,Magento_Catalog
"Product with SKU %1 is not linked to product with SKU %2","المنتج مع SKU %1 غير مرتبط بالمنتج مع SKU %2",module,Magento_Catalog
"Multiple Select","خيارات متعددة",module,Magento_Catalog
Dropdown,انزال,module,Magento_Catalog
"%1 doesn't extend \Magento\Framework\Filter\Template","غير ممتد %1 \Magento\Framework\Filter\Template",module,Magento_Catalog
"As low as",منخفضة,module,Magento_Catalog
test,اختبار,module,Magento_Catalog
"Some exception","بعض الاستثناء",module,Magento_Catalog
"Could not get extension attributes","لا يمكن الحصول على سمات الملحق",module,Magento_Catalog
message,رسالة,module,Magento_Catalog
fl,فلوريدا,module,Magento_Catalog
"Lock wait timeout","مهلة انتظار القفل انتهت",module,Magento_Catalog
Images,صور,module,Magento_Catalog
Select...,اختر...,module,Magento_Catalog
"Advanced Pricing","التسعير المتقدم",module,Magento_Catalog
"Customer Group Price","سعر مجموعة العملاء",module,Magento_Catalog
"Customer Group","مجموعات العملاء",module,Magento_Catalog
"Special Price From","سعر خاص من",module,Magento_Catalog
To,إلى,module,Magento_Catalog
Done,انتهى,module,Magento_Catalog
"Add Selected","إضافة المحدد",module,Magento_Catalog
"Select Attribute","حدد السمة",module,Magento_Catalog
"Create New Attribute","انشاء سمة جديدة",module,Magento_Catalog
"Customizable Options","خيارات مخصصة",module,Magento_Catalog
"Custom options let customers choose the product variations they want.","خيارات مخصصة تتيح للعملاء اختيار اختلافات المنتج الذي يريدونه.",module,Magento_Catalog
"Add Option","اضف خيار",module,Magento_Catalog
"New Option","خيار جديد",module,Magento_Catalog
"Select Product","حدد المنتج",module,Magento_Catalog
"Option Title","عنوان الاختيار",module,Magento_Catalog
"Add Value","اضف قيمة",module,Magento_Catalog
Title,العنوان,module,Magento_Catalog
"Option Type","نوع الخيار",module,Magento_Catalog
Required,مطلوب,module,Magento_Catalog
"Price Type","نوع الأسعار",module,Magento_Catalog
"Max Characters","الأحرف كحد أقصى",module,Magento_Catalog
"Compatible File Extensions","ملحقات الملفات المتوافقة",module,Magento_Catalog
"Maximum Image Size","حجم الصورة الأقصى",module,Magento_Catalog
"Please leave blank if it is not an image.","الرجاء تركه فارغاً إذا لم تكن صورة.",module,Magento_Catalog
"This item has weight","يحتوي هذا العنصر على وزن",module,Magento_Catalog
"This item has no weight","لا يحتوي هذا العنصر على وزن",module,Magento_Catalog
"Set Product as New From","تعيين المنتج على انه جديد من",module,Magento_Catalog
"Related Products, Up-Sells, and Cross-Sells","المنتجات ذات الصلة، حتى تبيع وتبيع عبر",module,Magento_Catalog
"Related products are shown to customers in addition to the item the customer is looking at.","إظهار المنتجات ذات الصلة للعملاء بالإضافة إلى العنصر الذي يتطلع اليه العملاء في.",module,Magento_Catalog
"Add Related Products","إضافة منتجات ذات صلة",module,Magento_Catalog
"An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.","العنصر المباع الذي قدم للعميل كبديل ، السعر أعلى أو جودة المنتج أعلى مما يبحث عنه العميل.",module,Magento_Catalog
"Add Up-Sell Products","إضافة حتى بيع المنتجات",module,Magento_Catalog
"Up-Sell Products","حتى بيع المنتجات",module,Magento_Catalog
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.","هذه المنتجات ""دفعة الشراء"" تظهر بجانب سلة التسوق ""تقاطع بيع"" للعناصر موجودة أصلاً في سلة التسوق.",module,Magento_Catalog
